length,result,first_move
149,0.0,d4
100,0.5,e4
129,0.0,e4
299,1.0,c4
15,0.0,e4
22,1.0,e4
116,0.5,e4
88,0.5,e4
422,0.0,Nh3
26,1.0,c4
450,0.5,e4
23,0.0,e4
45,0.0,e4
353,1.0,Nf3
80,1.0,e4
87,0.0,b3
25,0.0,c4
17,0.0,e4
28,1.0,e4
450,0.5,h4
179,0.5,a4
66,1.0,b3
24,1.0,b3
140,0.5,g3
104,1.0,e4
16,1.0,e4
44,1.0,e4
11,0.0,e4
15,0.0,d4
198,0.0,e4
80,0.5,e4
84,1.0,c3
93,0.5,e4
168,0.5,g3
165,0.5,c4
387,1.0,a3
33,0.0,e4
24,1.0,e4
10,1.0,e4
13,0.0,e4
106,0.5,c4
89,0.5,d4
23,0.0,g3
107,1.0,e4
15,0.0,Nf3
79,0.5,e4
86,0.5,e4
60,0.5,e4
298,0.0,e4
27,0.0,a4
12,1.0,e4
26,1.0,e3
78,0.5,e4
62,0.5,e4
67,0.5,e4
24,1.0,Nf3
285,0.5,e4
14,1.0,Nf3
103,0.5,d4
9,0.0,e4
15,0.0,e4
46,1.0,d4
450,0.5,g3
15,0.0,e4
134,0.5,e4
64,1.0,e4
64,1.0,b3
28,1.0,h3
8,1.0,e4
408,0.0,e4
13,0.0,e4
450,0.5,e4
77,0.0,Na3
27,0.0,d4
12,1.0,e4
34,1.0,e4
68,1.0,e4
38,1.0,d4
16,1.0,e4
24,1.0,e3
22,1.0,d4
118,0.0,e4
78,0.0,h4
18,1.0,Nf3
25,0.0,e4
35,0.0,e4
395,1.0,e4
93,0.0,e4
22,1.0,g3
42,0.5,e4
101,1.0,d4
115,0.0,e4
120,0.5,a4
74,0.0,e4
15,0.0,e4
84,0.0,a3
63,0.0,Nh3
12,1.0,e4
152,0.5,e4
95,0.5,e4
88,0.0,e4
23,0.0,c4
20,1.0,e4
20,1.0,g3
9,0.0,e4
133,0.5,e4
17,0.0,a4
13,0.0,c4
23,0.0,h4
93,0.5,c4
450,0.5,e4
101,0.5,e4
329,1.0,Nc3
76,0.5,e4
19,0.0,d4
23,0.0,h3
92,0.5,e4
101,0.0,h3
78,0.5,e4
62,1.0,d4
450,0.5,d4
112,0.5,e4
29,0.0,e4
91,1.0,e4
22,1.0,e4
16,1.0,d3
101,0.0,e4
180,0.5,e4
22,1.0,e4
123,0.5,e4
62,0.0,Nc3
29,0.0,e4
107,0.5,e4
23,0.0,e4
16,1.0,d4
110,0.5,e4
25,0.0,b3
11,0.0,e4
23,0.0,d4
146,0.5,Na3
74,0.5,e3
14,1.0,e4
160,0.0,Nf3
26,1.0,e4
11,0.0,e4
30,1.0,e4
7,0.0,e4
15,0.0,e4
52,0.0,Nc3
24,1.0,c4
204,0.5,e4
14,1.0,e4
23,0.0,d3
270,0.5,Nf3
147,0.5,d4
28,1.0,e4
12,1.0,e4
128,0.5,e3
17,0.0,e4
24,1.0,e4
39,1.0,d4
63,0.5,h4
46,1.0,e4
13,0.0,e4
446,0.0,e4
124,0.5,e4
264,0.0,c4
69,0.0,e3
12,1.0,e4
9,0.0,e4
370,0.0,e4
24,1.0,e4
20,1.0,b3
29,0.0,e4
109,1.0,Nf3
44,1.0,e4
42,1.0,e4
8,1.0,e4
141,0.5,c3
12,1.0,e4
8,1.0,e4
80,1.0,e4
32,1.0,a4
6,1.0,e4
26,1.0,e4
14,1.0,e4
30,1.0,e4
75,0.0,e4
23,0.0,Nf3
151,0.5,e4
115,0.5,e4
22,1.0,e4
24,1.0,e4
84,1.0,e4
24,1.0,c3
32,1.0,Nf3
18,1.0,e4
29,0.0,Nf3
102,0.5,e4
148,1.0,Nf3
28,1.0,e4
56,1.0,e4
52,0.0,d4
53,0.0,Nh3
21,0.0,e4
130,1.0,e4
57,1.0,e4
29,1.0,e4
100,1.0,h4
17,0.0,e4
23,0.0,e4
122,1.0,e4
11,1.0,e4
18,1.0,e4
18,1.0,c4
58,1.0,d3
86,1.0,e4
8,1.0,e4
70,0.5,e4
137,0.5,d4
29,0.0,e4
24,1.0,e4
13,0.0,d4
24,1.0,e4
184,0.5,e4
23,0.0,e4
388,0.0,h4
324,0.0,e4
64,1.0,e4
54,1.0,e4
11,0.0,Nf3
89,0.0,d3
46,0.5,e4
104,1.0,a3
110,0.5,c4
13,0.0,a3
111,0.5,Nf3
314,0.0,e4
6,1.0,e4
12,1.0,e4
22,1.0,e4
251,0.5,e4
125,0.0,g3
127,0.5,Nf3
68,1.0,b3
66,1.0,e4
52,0.5,e4
18,1.0,Nf3
21,0.0,e4
42,1.0,g3
63,0.0,Nf3
67,0.0,Na3
28,1.0,e4
81,0.0,e4
52,1.0,e4
33,1.0,e4
103,0.0,e4
361,1.0,b4
86,1.0,e4
183,0.0,a3
104,0.5,b4
416,0.0,Na3
28,1.0,e4
27,0.0,c4
23,0.0,e4
89,0.5,e4
24,1.0,e4
24,1.0,Nh3
42,1.0,e4
27,0.0,e4
99,0.5,d4
73,0.0,e4
19,0.0,e4
158,0.5,c3
49,0.0,e4
214,0.0,Nc3
76,1.0,e4
89,0.0,e4
51,1.0,c4
67,1.0,e3
19,0.0,e4
111,0.0,e4
97,1.0,e4
48,1.0,e4
27,0.0,d4
15,0.0,e4
161,0.5,e4
179,1.0,d3
381,1.0,c3
90,0.5,Nf3
184,0.0,e4
147,0.5,g3
21,0.0,f3
23,0.0,a4
42,1.0,e4
24,1.0,d4
97,0.5,Nc3
17,0.0,h3
29,0.0,e4
6,1.0,e4
121,0.5,e4
47,0.0,e4
30,1.0,e4
140,0.0,c4
138,0.5,e4
29,0.0,a3
17,0.0,e4
72,1.0,e4
22,1.0,e4
203,0.5,e4
22,1.0,e4
70,1.0,c3
80,0.5,c4
93,0.0,e4
22,1.0,e4
44,1.0,e4
102,1.0,c4
269,1.0,e4
27,0.0,c3
90,0.0,e4
30,1.0,e4
358,0.0,e4
49,1.0,e3
14,1.0,e4
14,1.0,e4
87,0.5,g3
302,0.0,e4
22,1.0,d4
91,0.0,c3
149,1.0,d4
27,0.0,e3
73,0.0,d4
237,0.5,d4
69,1.0,e4
75,0.5,e4
26,1.0,e4
270,0.0,Nf3
61,0.5,e4
365,1.0,e4
312,0.5,e4
27,0.0,e4
12,1.0,e4
115,0.0,e4
69,1.0,Na3
67,0.0,Nf3
20,1.0,g3
15,0.0,e4
22,1.0,e4
45,0.5,d4
130,1.0,e4
76,1.0,e4
127,0.5,e4
126,0.5,g3
22,1.0,e4
450,0.5,f3
53,1.0,e4
24,1.0,e4
5,0.0,e4
91,0.5,e3
20,1.0,e4
55,0.0,Na3
16,1.0,d4
450,0.5,c4
138,0.5,c4
112,0.5,g3
37,0.0,e4
31,0.0,e4
14,0.0,e4
89,0.0,Nf3
9,0.0,e4
70,1.0,a3
51,0.5,e4
38,1.0,d3
26,1.0,e4
14,1.0,e4
28,1.0,Nf3
23,0.0,b4
28,1.0,e4
51,0.0,a4
15,0.0,c3
118,0.5,d4
78,0.5,c4
135,0.5,e4
365,1.0,e4
450,0.5,d4
28,1.0,e4
360,0.0,Na3
22,1.0,e4
8,1.0,e4
128,0.5,e4
192,1.0,a4
191,1.0,a3
14,1.0,e4
28,1.0,h3
130,1.0,e4
24,1.0,e4
29,0.0,f3
98,0.5,e4
23,0.0,f4
14,0.0,f3
153,0.5,e4
21,0.0,g3
20,1.0,e4
419,1.0,e4
300,0.0,e4
17,0.0,Nc3
9,0.0,e4
368,0.0,e4
20,1.0,e4
10,1.0,e4
19,0.0,e4
10,1.0,e4
159,0.5,e4
6,1.0,e4
118,0.5,g3
14,1.0,c4
27,0.0,e4
69,0.0,g3
17,0.0,Nf3
18,1.0,e4
81,1.0,d4
97,0.0,a3
13,0.0,e4
24,1.0,g3
85,1.0,g3
29,0.0,c4
59,0.0,e4
215,1.0,e4
127,0.5,e4
56,1.0,b3
68,0.5,e3
31,1.0,e4
18,1.0,e4
12,1.0,d4
97,0.0,Nc3
14,1.0,e4
79,0.5,e4
60,0.0,e3
21,0.0,c4
252,0.5,b3
10,1.0,e4
145,0.5,e4
24,1.0,g3
81,0.0,e4
131,0.5,Nf3
27,0.0,e4
28,1.0,e4
142,1.0,d4
100,1.0,d3
17,0.0,e4
134,0.5,Nh3
96,1.0,Nf3
78,1.0,e4
26,1.0,g3
18,1.0,Nf3
21,0.0,e4
126,0.5,e4
104,1.0,e4
100,0.0,a3
450,0.5,e3
11,0.0,e4
15,0.0,Nf3
16,1.0,d4
94,0.5,e4
246,0.5,d4
22,1.0,e4
24,1.0,e4
101,1.0,e4
29,0.0,Nc3
26,1.0,Na3
56,1.0,d4
50,1.0,e4
79,0.5,e4
4,1.0,e4
23,1.0,Nf3
10,0.0,Nc3
100,0.5,e4
102,0.5,e4
8,1.0,d4
20,1.0,g3
10,1.0,e4
115,0.5,e4
172,0.5,e4
32,0.0,c3
92,0.5,d4
17,0.0,e4
118,0.0,e4
30,1.0,c4
85,1.0,Nf3
114,1.0,f3
101,0.5,e4
14,1.0,e4
103,0.5,b3
18,1.0,c4
22,1.0,b4
35,1.0,Nf3
30,1.0,d4
384,0.0,e4
10,1.0,e4
30,1.0,e4
131,0.5,d4
25,0.0,h4
439,1.0,e4
26,1.0,e3
15,0.0,e4
30,1.0,Nf3
83,1.0,e4
22,0.0,c4
158,1.0,e4
12,0.0,Nc3
100,0.0,e4
75,0.5,e4
17,0.0,Na3
98,0.5,e4
26,1.0,e4
177,0.5,e4
124,1.0,c4
80,1.0,e4
51,0.0,e4
66,0.5,d4
21,0.0,Nf3
14,1.0,Nf3
74,0.0,Nf3
14,1.0,e4
11,1.0,c4
91,1.0,e4
54,0.0,e4
38,1.0,c4
28,1.0,a3
50,1.0,e4
18,1.0,e4
450,0.5,e3
11,0.0,d4
12,1.0,e4
110,1.0,e4
57,0.0,e4
19,0.0,e4
18,1.0,e4
142,0.5,b3
128,0.5,h4
25,0.0,d4
24,1.0,a3
37,0.0,e4
6,1.0,e4
20,1.0,e4
111,0.5,e4
135,0.0,e4
94,0.5,e4
50,1.0,d3
117,0.5,b4
28,1.0,d4
143,0.5,a3
20,1.0,e4
13,0.0,a4
50,1.0,e3
5,0.0,e4
16,1.0,e4
165,1.0,e4
139,0.0,g3
51,0.0,e4
65,1.0,e4
105,0.5,e4
97,0.5,c4
30,1.0,d4
21,1.0,a4
328,0.0,g3
416,0.0,e4
153,0.5,e4
21,0.0,e4
28,1.0,e4
448,0.0,g3
200,0.0,e4
22,1.0,e3
368,0.0,d3
371,1.0,e4
112,0.5,Nf3
27,0.0,e4
259,0.5,e4
144,0.5,e4
52,1.0,e4
223,0.5,d4
23,0.0,e4
26,1.0,c4
273,1.0,e4
192,0.5,e4
106,1.0,b3
106,0.5,a4
19,0.0,e4
16,1.0,e4
135,1.0,e4
94,0.5,e4
450,0.5,b3
398,0.0,e4
22,0.0,e4
450,0.5,e4
27,0.0,e4
22,1.0,h3
11,0.0,e4
115,0.5,a3
6,1.0,e4
237,0.5,e4
106,0.5,e3
114,1.0,c3
187,0.5,Nf3
15,0.0,Nf3
31,1.0,h3
85,0.5,e4
431,1.0,e4
98,0.5,e4
28,1.0,d3
141,0.5,e4
91,0.0,c3
72,0.5,e4
10,1.0,e4
137,1.0,b4
22,1.0,e4
12,1.0,e4
16,1.0,e4
25,0.0,e4
99,0.0,e4
76,1.0,Nf3
49,0.0,e4
26,1.0,g3
135,0.0,c4
135,1.0,e4
55,0.0,e4
129,0.5,e4
82,1.0,e4
21,0.0,e4
119,0.5,g3
27,0.0,e4
18,1.0,a3
411,1.0,e4
24,1.0,d4
21,0.0,e4
147,0.5,e4
21,0.0,Na3
28,1.0,e4
179,1.0,e4
14,1.0,e4
107,0.0,e4
99,0.5,e4
22,1.0,e4
123,0.5,e4
16,1.0,g3
8,1.0,e4
83,0.0,e4
16,1.0,e4
15,0.0,e4
21,0.0,e4
450,0.5,e4
383,1.0,e4
12,1.0,e4
348,0.0,e4
250,0.0,g3
29,0.0,e4
150,0.5,e4
79,0.5,e4
15,0.0,e4
17,0.0,d4
149,0.5,h4
20,1.0,e4
139,0.5,e4
81,0.0,e4
24,1.0,e3
52,1.0,e3
274,0.0,e4
53,0.0,e4
80,0.5,Nf3
50,0.5,h3
83,0.0,e4
9,0.0,e4
29,0.0,e4
29,0.0,e4
23,0.0,e4
11,0.0,c4
121,0.0,e4
94,0.5,e4
143,0.5,d4
13,0.0,Nf3
23,0.0,e3
114,0.0,e4
89,0.0,Nf3
23,0.0,e4
21,0.0,c4
16,1.0,e4
126,0.5,e4
23,1.0,e4
7,1.0,e4
26,1.0,e4
414,0.0,e4
97,1.0,c4
25,1.0,c4
18,1.0,e4
101,0.5,e4
30,1.0,c4
17,0.0,e4
27,0.0,g3
90,1.0,e4
8,1.0,e4
126,0.5,e4
8,1.0,e4
16,1.0,e4
15,0.0,e4
126,0.0,g3
20,1.0,h3
261,1.0,e4
88,1.0,g3
94,1.0,e4
99,0.5,e4
183,0.5,b3
102,0.5,e4
73,0.5,Nf3
24,1.0,e4
135,0.0,e4
25,0.0,e4
132,0.5,e3
27,0.0,g3
23,0.0,e4
128,0.5,e4
18,1.0,e4
16,1.0,e4
122,1.0,a3
98,1.0,Nf3
22,1.0,e4
58,1.0,e4
14,1.0,h4
21,0.0,c3
42,1.0,e3
351,1.0,Nf3
241,0.0,e4
8,0.0,e4
118,0.0,e4
14,1.0,d4
118,1.0,e4
86,1.0,c4
87,0.0,e4
26,1.0,d4
30,1.0,h3
156,0.0,c3
78,1.0,e4
450,0.5,e4
54,1.0,e4
12,1.0,a4
30,1.0,e4
28,1.0,e3
109,0.5,Nf3
111,1.0,a3
103,0.0,d4
74,1.0,d4
22,1.0,e4
26,1.0,e3
41,1.0,e4
140,1.0,Nf3
79,0.0,e4
67,0.5,e4
23,0.0,g3
135,0.0,d4
348,0.0,e4
23,0.0,e4
117,0.5,e4
17,0.0,e4
22,1.0,e4
17,0.0,e4
14,1.0,d4
35,0.0,d4
115,1.0,a3
14,1.0,e4
289,1.0,d4
125,0.5,c4
111,0.5,d4
23,0.0,e4
42,1.0,e4
93,0.0,c4
89,1.0,e4
16,1.0,e4
96,1.0,e4
14,1.0,e4
4,1.0,g3
177,0.5,e4
97,0.0,c4
99,0.0,d4
137,0.5,d4
110,0.5,Nf3
129,0.5,e4
371,1.0,c4
41,0.5,a3
170,1.0,Nf3
132,0.5,e4
18,1.0,e4
95,0.0,e4
56,0.0,e4
63,0.5,e4
78,0.0,d4
95,0.5,e4
147,0.5,e4
14,1.0,d4
26,1.0,Nf3
18,1.0,d4
97,0.5,e4
110,0.5,c3
108,0.5,b4
28,1.0,Nf3
49,1.0,e4
79,0.5,e4
342,0.0,e4
406,0.0,e4
111,0.5,e4
25,0.0,e4
32,1.0,Nf3
12,1.0,e4
16,1.0,g3
12,1.0,e4
281,1.0,e4
8,1.0,c4
74,0.0,e4
13,0.0,a4
119,0.5,e4
317,1.0,e4
20,1.0,e4
21,0.0,e4
10,1.0,f4
29,0.0,e4
18,1.0,g3
25,0.0,e4
102,0.0,e4
19,0.0,d4
10,1.0,c4
141,0.5,e4
57,0.0,e4
343,1.0,Nh3
306,0.0,e4
284,0.0,b3
4,1.0,e4
10,1.0,d4
20,1.0,e3
78,0.5,c4
29,0.0,e4
122,1.0,e4
84,0.5,c3
335,1.0,e4
15,0.0,e4
145,0.5,e4
136,1.0,e4
11,0.0,e4
176,0.5,Nf3
189,0.0,e4
30,1.0,e4
20,1.0,b3
135,1.0,e4
111,1.0,b3
17,0.0,e4
26,1.0,Nc3
20,1.0,e4
8,1.0,e4
30,1.0,Nf3
160,0.5,d4
103,0.5,e4
29,0.0,Nf3
17,0.0,e4
49,0.5,Nc3
21,0.0,e4
103,0.5,Nf3
44,1.0,d4
36,1.0,e4
81,0.5,c4
19,0.0,e4
391,1.0,e4
279,1.0,Nf3
133,0.5,e4
111,0.5,Nf3
450,0.5,e4
107,0.5,g3
337,1.0,e3
410,0.0,e4
26,1.0,Nf3
16,1.0,b3
9,0.0,e4
9,0.0,e4
25,0.0,e4
12,0.0,e4
20,1.0,h3
16,1.0,e4
7,0.0,e4
17,0.0,e4
15,0.0,e4
393,1.0,e4
22,1.0,e4
8,1.0,e3
89,0.0,g3
87,0.0,f3
12,1.0,e4
96,0.5,e4
18,1.0,d4
16,1.0,e4
289,0.5,e4
25,0.0,e4
429,1.0,e4
102,0.5,e4
29,1.0,a3
54,0.0,e4
450,0.5,c4
20,1.0,e4
177,0.0,e4
16,1.0,b3
450,0.5,e4
450,0.5,e4
409,1.0,e4
89,1.0,e4
269,1.0,e4
19,0.0,c4
20,1.0,Nf3
26,1.0,d4
277,0.5,g3
15,0.0,c4
82,1.0,d4
27,0.0,h4
24,1.0,d4
30,1.0,e4
60,0.0,e4
95,0.0,e4
450,0.5,e4
7,0.0,e4
83,0.0,Nf3
68,1.0,e4
91,0.5,e4
109,0.5,e4
85,0.5,e4
86,1.0,c4
59,0.0,e3
120,1.0,Nf3
9,0.0,e4
14,1.0,g3
71,0.0,e4
28,1.0,e4
413,1.0,e4
25,0.0,e4
69,0.0,d4
121,0.5,g3
418,0.0,e4
85,0.5,Nf3
30,1.0,e4
22,1.0,d4
96,0.5,h3
30,1.0,a3
189,0.5,f3
449,1.0,d4
450,0.5,e4
77,0.5,d4
26,1.0,e4
12,1.0,e4
94,1.0,d4
61,0.0,e4
16,1.0,c4
126,1.0,e4
106,0.5,Nc3
450,0.5,g4
26,1.0,e4
27,0.0,e4
151,0.5,g3
155,0.5,d4
263,1.0,e4
341,1.0,e4
13,0.0,e4
30,1.0,e4
60,1.0,e4
137,0.0,e4
74,1.0,e4
28,1.0,e4
15,0.0,c4
345,1.0,d4
26,1.0,e4
101,0.5,e4
11,0.0,e4
24,1.0,e4
123,0.5,e4
16,1.0,e4
72,1.0,e3
97,0.5,Nf3
96,0.5,d4
20,1.0,e4
112,1.0,e4
23,0.0,e4
110,0.5,g3
18,1.0,d3
135,0.0,c4
87,0.5,e4
14,1.0,e4
28,1.0,Nf3
79,0.0,e4
20,0.0,d4
23,0.0,c3
323,1.0,e4
338,0.0,e4
450,0.5,d4
138,0.5,e4
19,0.0,e4
99,1.0,d4
27,0.0,c4
30,1.0,Nf3
9,0.0,e4
79,1.0,e4
10,1.0,e4
45,1.0,Nc3
23,0.0,e4
119,0.0,e4
146,1.0,e4
110,0.5,e4
16,1.0,e4
11,0.0,a4
88,1.0,e4
19,0.0,c4
28,1.0,e4
18,1.0,c3
25,0.0,e3
43,0.0,e4
11,0.0,e4
86,1.0,b3
25,0.0,c3
17,0.0,e4
104,0.5,e4
300,0.0,e4
20,1.0,Nf3
62,1.0,e3
106,0.5,e4
357,1.0,e4
104,0.5,Nf3
8,1.0,e4
137,0.5,e4
18,1.0,e4
270,0.0,e4
24,1.0,d4
83,0.5,g3
14,1.0,d4
27,0.0,e4
97,0.5,Nf3
450,0.5,g3
58,0.5,Nf3
45,1.0,d4
20,1.0,d3
54,1.0,Nf3
72,0.5,a3
144,1.0,e4
19,0.0,e4
440,0.0,e4
18,1.0,e4
30,1.0,c4
11,0.0,e4
196,0.5,e4
450,0.5,e4
21,0.0,d3
145,0.5,e4
29,0.0,e4
443,1.0,h3
22,1.0,e4
197,0.5,b4
122,0.5,h3
101,1.0,e4
14,1.0,g4
19,0.0,e4
86,0.5,e4
60,0.5,e4
77,0.0,e4
63,0.5,c4
18,1.0,e4
75,1.0,e4
371,1.0,g3
88,0.5,e4
112,1.0,c3
18,1.0,d3
22,1.0,g3
97,0.5,e4
11,0.0,e4
37,0.0,g3
10,1.0,e4
338,0.0,d4
271,1.0,g3
18,1.0,e4
49,1.0,d4
145,0.5,e4
38,1.0,Nc3
47,1.0,e4
95,0.5,Nf3
119,1.0,d4
14,1.0,e4
12,1.0,d4
155,0.5,e4
15,0.0,e3
13,0.0,c4
23,0.0,e4
14,1.0,c3
10,1.0,e4
103,0.0,e4
17,0.0,e4
333,1.0,e4
84,0.5,e4
108,0.5,Nh3
74,0.0,e4
142,0.5,e4
360,0.0,e4
14,1.0,e4
109,0.5,e4
125,0.0,e4
296,0.5,e4
14,1.0,e4
30,0.0,e4
81,0.0,c4
26,1.0,e4
23,0.0,e4
84,1.0,e4
12,1.0,e4
80,0.0,e4
30,1.0,Nf3
6,1.0,e4
112,1.0,e4
63,0.0,e4
65,0.0,e4
24,1.0,Nf3
5,0.0,e4
80,0.0,e4
127,0.5,Nf3
61,0.5,e4
13,0.0,e4
112,1.0,b4
17,0.0,e4
174,1.0,e4
25,0.0,e4
222,0.0,Nf3
99,0.0,e4
104,0.5,e4
152,0.5,e4
86,1.0,Nf3
173,0.5,h4
22,1.0,e4
91,0.0,e4
304,0.0,e3
13,0.0,d4
22,1.0,e4
8,1.0,c3
220,0.5,e4
36,1.0,e4
29,0.0,e4
81,0.5,e4
98,0.0,g3
100,0.5,d4
198,1.0,e4
319,1.0,e4
83,0.0,e4
81,1.0,e4
444,0.0,e4
18,1.0,e4
10,1.0,e4
119,1.0,e4
195,0.5,e4
4,1.0,Nf3
66,1.0,f3
4,1.0,e4
114,1.0,e4
51,0.5,e4
22,1.0,e4
62,1.0,e4
98,0.0,a3
289,1.0,d4
30,1.0,e4
30,1.0,e4
29,0.0,c4
27,0.0,h4
80,0.5,e4
101,0.0,e4
56,1.0,Nf3
23,0.0,e4
351,1.0,c3
30,1.0,e3
106,0.0,e4
13,0.0,d4
13,0.0,e4
29,0.0,b3
28,1.0,d4
67,0.5,e4
301,1.0,d4
60,1.0,e4
189,0.5,e4
21,0.0,e4
426,0.0,e4
23,0.0,e4
49,0.0,b3
99,1.0,e4
27,0.0,e4
71,0.5,e4
19,0.0,e4
325,1.0,e4
28,1.0,e4
107,0.0,e4
381,1.0,Nc3
26,1.0,d4
21,0.0,e4
104,0.5,c4
29,0.0,c4
101,0.5,g3
28,1.0,e4
144,0.5,h3
83,1.0,e4
93,0.5,d4
11,0.0,d4
20,1.0,e3
12,1.0,e4
93,0.5,e4
29,0.0,e4
30,1.0,e4
28,1.0,g3
135,0.5,e4
430,0.0,f4
75,0.5,g3
11,0.0,e4
71,0.5,e4
14,1.0,c3
28,1.0,g3
128,0.0,d3
26,1.0,e4
114,0.5,g3
187,0.5,g3
91,0.5,e4
12,1.0,Nc3
77,1.0,c4
109,0.0,e4
18,1.0,e4
136,0.5,b3
20,1.0,e4
87,0.0,e4
89,0.5,c4
88,0.5,e4
67,1.0,e4
120,1.0,e4
405,1.0,e4
26,1.0,e4
19,0.0,c4
430,0.0,e4
77,0.0,e4
104,0.5,b3
103,0.0,e4
94,0.5,e4
15,0.0,Nc3
236,0.0,e4
25,0.0,e4
118,0.5,e4
123,0.0,e4
25,0.0,d3
10,1.0,e4
450,0.5,e4
13,0.0,d4
123,0.0,e4
87,0.0,e3
16,1.0,b3
16,1.0,e4
64,1.0,e3
143,0.5,e4
117,0.5,e4
27,0.0,g3
450,0.5,Na3
12,1.0,e4
349,1.0,d4
88,0.5,e4
20,1.0,d4
22,1.0,e4
81,0.5,g3
15,0.0,e4
21,0.0,d4
108,1.0,e4
19,0.0,e4
65,0.5,e4
67,0.5,Nf3
20,1.0,e4
23,0.0,e4
61,0.0,e4
450,0.5,e4
450,0.5,a3
114,0.5,g3
450,0.5,e4
97,0.5,e4
58,1.0,d4
17,0.0,e4
20,1.0,e4
88,0.5,e4
152,0.0,f3
56,1.0,e4
213,0.5,g3
65,0.0,g3
94,1.0,e4
130,0.5,e4
86,0.5,e4
100,1.0,e4
27,0.0,e4
27,0.0,e4
28,1.0,e4
59,0.0,e4
10,1.0,e4
104,0.5,e3
25,0.0,e4
279,1.0,e4
94,0.5,e4
14,1.0,e4
90,1.0,c4
67,0.5,e4
88,0.5,d4
89,0.5,d4
30,1.0,Nf3
110,0.5,e4
156,0.0,Nf3
31,0.0,c4
89,0.5,e4
15,0.0,e4
208,0.5,d4
9,0.0,Nh3
275,1.0,Nf3
21,0.0,e4
317,1.0,e4
123,0.5,c4
53,0.0,e4
191,0.5,e4
21,0.0,e4
374,0.0,d4
30,1.0,e4
29,0.0,Na3
21,0.0,f3
32,1.0,e4
235,0.0,e4
27,0.0,e3
337,1.0,d4
109,0.5,e4
28,1.0,e4
88,0.5,e4
97,0.5,e4
21,0.0,f4
50,0.5,c4
118,1.0,Nc3
196,0.5,e4
99,0.5,e4
22,1.0,a3
73,0.0,e4
103,0.0,e4
130,1.0,e4
27,0.0,c4
165,0.5,e4
121,0.5,e4
18,1.0,e4
289,1.0,e4
44,0.5,e4
290,0.5,e4
126,0.5,e4
148,1.0,e4
24,1.0,e4
278,0.0,g3
60,1.0,c3
450,0.5,e3
6,1.0,g3
130,0.0,e4
95,0.5,e4
106,1.0,d4
53,0.0,e4
123,0.5,b3
381,1.0,e4
29,0.0,e4
29,0.0,e4
22,1.0,e4
75,1.0,g3
14,1.0,Na3
162,0.5,e4
143,0.5,c4
19,0.0,e4
20,1.0,e4
30,1.0,c4
66,0.0,e4
8,1.0,Nf3
56,1.0,e4
430,0.0,e4
96,0.5,e4
87,0.5,e4
32,0.0,e4
98,0.0,e4
322,0.0,c4
96,0.5,e4
71,0.0,e4
68,1.0,e4
102,0.5,e4
105,0.0,d4
121,0.5,d4
29,0.0,e4
59,0.0,e4
80,1.0,e4
141,0.5,e4
11,0.0,e4
13,0.0,d4
13,0.0,e4
42,1.0,e4
52,1.0,e4
28,1.0,d4
20,1.0,e4
98,0.5,e4
151,0.0,e4
66,1.0,e4
91,0.5,e4
132,0.0,c4
24,1.0,Nf3
45,1.0,e4
22,1.0,e4
288,0.0,Nc3
30,1.0,e4
99,0.5,e4
128,0.5,e4
40,1.0,Nf3
75,1.0,e4
89,0.5,e4
156,1.0,e4
22,1.0,e4
115,0.0,g3
19,0.0,d4
57,0.0,d3
177,0.5,e4
125,1.0,Nf3
128,0.5,e4
15,0.0,e4
97,0.0,a4
24,1.0,e4
41,0.0,e4
10,1.0,e4
25,0.0,e4
116,0.5,e4
17,0.0,e4
96,0.5,e4
148,0.0,e4
401,1.0,e4
24,1.0,Nf3
30,1.0,e4
55,0.0,g3
114,0.5,e4
329,1.0,e4
27,0.0,e4
116,1.0,e4
16,1.0,e4
84,0.0,e4
73,0.5,Nf3
16,1.0,e4
144,1.0,e4
60,1.0,e4
16,1.0,c4
95,1.0,e4
93,1.0,e4
20,1.0,e4
18,1.0,e4
38,1.0,d4
23,0.0,e4
364,0.0,Nh3
90,0.5,e4
14,1.0,e4
29,0.0,g3
8,0.0,d4
165,1.0,c3
15,0.0,e4
16,1.0,d4
72,1.0,g3
30,1.0,e3
19,1.0,e4
152,0.0,Nf3
14,1.0,Nf3
340,0.0,e4
170,1.0,d3
5,1.0,b3
377,1.0,e4
226,0.5,e4
450,0.5,e4
22,1.0,d3
46,0.0,e4
29,0.0,e4
15,0.0,c4
17,0.0,Na3
102,1.0,h3
128,0.0,b3
146,0.5,e4
54,0.0,g3
25,0.0,e4
346,0.0,e4
91,0.5,e4
97,0.5,Nf3
36,1.0,e4
71,0.0,Nh3
24,1.0,d4
195,0.0,d3
107,1.0,d3
20,1.0,c3
108,0.5,e4
78,1.0,e4
172,0.5,e4
13,0.0,e4
38,1.0,b3
33,0.0,e4
38,1.0,e4
46,1.0,e4
107,0.5,d4
17,0.0,h4
109,0.5,e4
96,1.0,e4
76,1.0,c4
242,0.5,e4
45,0.0,e4
157,0.5,e3
26,1.0,e4
127,0.5,Nf3
270,0.0,e4
53,0.0,e4
13,0.0,e4
15,0.0,e4
35,0.0,e4
21,0.0,e4
37,0.0,e4
83,0.0,e4
64,0.0,d3
139,0.5,e4
80,0.5,e4
439,1.0,e4
24,1.0,e4
125,0.5,e4
73,1.0,e4
55,0.0,Nf3
88,1.0,e4
22,1.0,d4
